Time_s,Voltage_mV
0,0
0.000131721934995225,0
0.00026344386999045,0
0.000395165804985675,0
0.0005268877399809,0
0.000658609674976125,0
0.00079033160997135,0
0.000922053544966576,0
0.0010537754799618,0
0.00118549741495703,0
0.00131721934995225,0
0.00144894128494748,0
0.0015806632199427,0
0.00171238515493793,0
0.00184410708993315,0
0.00197582902492838,0
0.0021075509599236,0
0.00223927289491883,0
0.00237099482991405,0
0.00250271676490928,0
0.0026344386999045,0
0.00276616063489973,0
0.00289788256989495,0
0.00302960450489018,0
0.0031613264398854,0
0.00329304837488063,0
0.00342477030987585,0
0.00355649224487108,0
0.0036882141798663,0
0.00381993611486153,0
0.00395165804985675,0
0.00408337998485198,0
0.0042151019198472,0
0.00434682385484243,0
0.00447854578983765,0
0.00461026772483288,0
0.0047419896598281,0
0.00487371159482333,0
0.00500543352981855,0
0.00513715546481378,0
0.005268877399809,0
0.00540059933480423,0
0.00553232126979945,0
0.00566404320479468,0
0.0057957651397899,0
0.00592748707478513,0
0.00605920900978035,0
0.00619093094477558,0
0.0063226528797708,0
0.00645437481476603,0
0.00658609674976125,0
0.00671781868475648,0
0.0068495406197517,0
0.00698126255474693,0
0.00711298448974215,0
0.00724470642473738,0
0.0073764283597326,0
0.00750815029472783,0
0.00763987222972305,0
0.00777159416471828,0
0.00790331609971351,0
0.00803503803470873,0
0.00816675996970396,0
0.00829848190469918,0
0.0084302038396944,0
0.00856192577468963,0
0.00869364770968485,0
0.00882536964468008,0
0.0089570915796753,0
0.00908881351467053,0
0.00922053544966576,0
0.00935225738466098,0
0.00948397931965621,0
0.00961570125465143,0
0.00974742318964666,0
0.00987914512464188,0
0.0100108670596371,0
0.0101425889946323,0
0.0102743109296276,0
0.0104060328646228,0
0.010537754799618,0
0.0106694767346132,0
0.0108011986696085,0
0.0109329206046037,0
0.0110646425395989,0
0.0111963644745941,0
0.0113280864095894,0
0.0114598083445846,0
0.0115915302795798,0
0.011723252214575,0
0.0118549741495703,0
0.0119866960845655,0
0.0121184180195607,0
0.0122501399545559,0
0.0123818618895512,0
0.0125135838245464,0
0.0126453057595416,0
0.0127770276945368,0
0.0129087496295321,0
0.0130404715645273,0
0.0131721934995225,0
0.0133039154345177,0
0.013435637369513,0
0.0135673593045082,0
0.0136990812395034,0
0.0138308031744986,0
0.0139625251094939,0
0.0140942470444891,0
0.0142259689794843,0
0.0143576909144795,0
0.0144894128494748,0
0.01462113478447,0
0.0147528567194652,0
0.0148845786544604,0
0.0150163005894557,0
0.0151480225244509,0
0.0152797444594461,0
0.0154114663944413,0
0.0155431883294366,0
0.0156749102644318,0
0.015806632199427,0
0.0159383541344222,0
0.0160700760694175,0
0.0162017980044127,0
0.0163335199394079,0
0.0164652418744031,0
0.0165969638093984,0
0.0167286857443936,0
0.0168604076793888,0
0.016992129614384,0
0.0171238515493793,0
0.0172555734843745,0
0.0173872954193697,0
0.0175190173543649,0
0.0176507392893602,0
0.0177824612243554,0
0.0179141831593506,0
0.0180459050943458,0
0.0181776270293411,0
0.0183093489643363,0
0.0184410708993315,0
0.0185727928343267,0
0.018704514769322,0
0.0188362367043172,0
0.0189679586393124,0
0.0190996805743076,0
0.0192314025093029,0
0.0193631244442981,0
0.0194948463792933,0
0.0196265683142885,0
0.0197582902492838,0
0.019890012184279,0
0.0200217341192742,0
0.0201534560542694,0
0.0202851779892647,0
0.0204168999242599,0
0.0205486218592551,0
0.0206803437942503,0
0.0208120657292456,0
0.0209437876642408,0
0.021075509599236,0
0.0212072315342312,0
0.0213389534692265,0
0.0214706754042217,0
0.0216023973392169,0
0.0217341192742121,0
0.0218658412092074,0
0.0219975631442026,0
0.0221292850791978,0
0.022261007014193,0
0.0223927289491883,0
0.0225244508841835,0
0.0226561728191787,0
0.0227878947541739,0
0.0229196166891692,0
0.0230513386241644,0
0.0231830605591596,0
0.0233147824941548,0
0.0234465044291501,0
0.0235782263641453,0
0.0237099482991405,0
0.0238416702341357,0
0.023973392169131,0
0.0241051141041262,0
0.0242368360391214,0
0.0243685579741166,0
0.0245002799091119,0
0.0246320018441071,0
0.0247637237791023,0
0.0248954457140975,0
0.0250271676490928,0
0.025158889584088,0
0.0252906115190832,0
0.0254223334540784,0
0.0255540553890737,0
0.0256857773240689,0
0.0258174992590641,0
0.0259492211940593,0
0.0260809431290546,0
0.0262126650640498,0
0.026344386999045,0
0.0264761089340402,0
0.0266078308690355,0
0.0267395528040307,0
0.0268712747390259,0
0.0270029966740211,0
0.0271347186090164,0
0.0272664405440116,0
0.0273981624790068,0
0.027529884414002,0
0.0276616063489973,0
0.0277933282839925,0
0.0279250502189877,0
0.0280567721539829,0
0.0281884940889782,0
0.0283202160239734,0
0.0284519379589686,0
0.0285836598939638,0
0.0287153818289591,0
0.0288471037639543,0
0.0289788256989495,0
0.0291105476339447,0
0.02924226956894,0
0.0293739915039352,0
0.0295057134389304,0
0.0296374353739256,0
0.0297691573089209,0
0.0299008792439161,0
0.0300326011789113,0
0.0301643231139065,0
0.0302960450489018,0
0.030427766983897,0
0.0305594889188922,0
0.0306912108538874,0
0.0308229327888827,0
0.0309546547238779,0
0.0310863766588731,0
0.0312180985938683,0
0.0313498205288636,0
0.0314815424638588,0
0.031613264398854,0
0.0317449863338492,0
0.0318767082688445,0
0.0320084302038397,0
0.0321401521388349,0
0.0322718740738301,0
0.0324035960088254,0
0.0325353179438206,0
0.0326670398788158,0
0.032798761813811,0
0.0329304837488063,0
0.0330622056838015,0
0.0331939276187967,0
0.0333256495537919,0
0.0334573714887872,0
0.0335890934237824,0
0.0337208153587776,0
0.0338525372937728,0
0.0339842592287681,0
0.0341159811637633,0
0.0342477030987585,0
0.0343794250337537,0
0.034511146968749,0
0.0346428689037442,0
0.0347745908387394,0
0.0349063127737346,0
0.0350380347087299,0
0.0351697566437251,0
0.0353014785787203,0
0.0354332005137155,0
0.0355649224487108,0
0.035696644383706,0
0.0358283663187012,0
0.0359600882536964,0
0.0360918101886917,0
0.0362235321236869,0
0.0363552540586821,0
0.0364869759936773,0
0.0366186979286726,0
0.0367504198636678,0
0.036882141798663,0
0.0370138637336582,0
0.0371455856686535,0
0.0372773076036487,0
0.0374090295386439,0
0.0375407514736391,0
0.0376724734086344,0
0.0378041953436296,0
0.0379359172786248,0
0.03806763921362,0
0.0381993611486153,0
0.0383310830836105,0
0.0384628050186057,0
0.0385945269536009,0
0.0387262488885962,0
0.0388579708235914,0
0.0389896927585866,0
0.0391214146935819,0
0.0392531366285771,0
0.0393848585635723,0
0.0395165804985675,0
0.0396483024335628,0
0.039780024368558,0
0.0399117463035532,0
0.0400434682385484,0
0.0401751901735437,0
0.0403069121085389,0
0.0404386340435341,0
0.0405703559785293,0
0.0407020779135246,0
0.0408337998485198,0
0.040965521783515,0
0.0410972437185102,0
0.0412289656535055,0
0.0413606875885007,0
0.0414924095234959,0
0.0416241314584911,0
0.0417558533934864,0
0.0418875753284816,0
0.0420192972634768,0
0.042151019198472,0
0.0422827411334672,0
0.0424144630684625,0
0.0425461850034577,0
0.0426779069384529,0
0.0428096288734481,0
0.0429413508084434,0
0.0430730727434386,0
0.0432047946784338,0
0.043336516613429,0
0.0434682385484243,24.3281279142232
0.0435999604834195,0
0.0437316824184147,0
0.0438634043534099,0
0.0439951262884052,0
0.0441268482234004,0
0.0442585701583956,0
0.0443902920933908,0
0.0445220140283861,0
0.0446537359633813,0
0.0447854578983765,0
0.0449171798333718,0
0.045048901768367,0
0.0451806237033622,0
0.0453123456383574,0
0.0454440675733527,0
0.0455757895083479,0
0.0457075114433431,0
0.0458392333783383,0
0.0459709553133336,0
0.0461026772483288,0
0.046234399183324,0
0.0463661211183192,0
0.0464978430533145,0
0.0466295649883097,0
0.0467612869233049,0
0.0468930088583001,0
0.0470247307932954,0
0.0471564527282906,0
0.0472881746632858,0
0.047419896598281,0
0.0475516185332763,0
0.0476833404682715,0
0.0478150624032667,0
0.0479467843382619,0
0.0480785062732572,0
0.0482102282082524,0
0.0483419501432476,0
0.0484736720782428,0
0.0486053940132381,0
0.0487371159482333,0
0.0488688378832285,0
0.0490005598182237,0
0.049132281753219,0
0.0492640036882142,0
0.0493957256232094,0
0.0495274475582046,0
0.0496591694931999,0
0.0497908914281951,0
0.0499226133631903,0
0.0500543352981855,0
0.0501860572331808,0
0.050317779168176,0
0.0504495011031712,0
0.0505812230381664,0
0.0507129449731617,0
0.0508446669081569,0
0.0509763888431521,0
0.0511081107781473,0
0.0512398327131426,0
0.0513715546481378,0
0.051503276583133,0
0.0516349985181282,0
0.0517667204531235,0
0.0518984423881187,0
0.0520301643231139,0
0.0521618862581091,0
0.0522936081931044,0
0.0524253301280996,0
0.0525570520630948,0
0.05268877399809,0
0.0528204959330853,0
0.0529522178680805,0
0.0530839398030757,0
0.0532156617380709,0
0.0533473836730662,0
0.0534791056080614,0
0.0536108275430566,0
0.0537425494780518,0
0.0538742714130471,0
0.0540059933480423,0
0.0541377152830375,0
0.0542694372180327,0
0.054401159153028,0
0.0545328810880232,0
0.0546646030230184,0
0.0547963249580136,0
0.0549280468930089,0
0.0550597688280041,0
0.0551914907629993,0
0.0553232126979945,0
0.0554549346329898,0
0.055586656567985,0
0.0557183785029802,0
0.0558501004379754,0
0.0559818223729707,0
0.0561135443079659,0
0.0562452662429611,0
0.0563769881779563,0
0.0565087101129516,0
0.0566404320479468,0
0.056772153982942,0
0.0569038759179372,0
0.0570355978529325,0
0.0571673197879277,0
0.0572990417229229,0
0.0574307636579181,0
0.0575624855929134,0
0.0576942075279086,0
0.0578259294629038,0
0.057957651397899,0
0.0580893733328943,0
0.0582210952678895,0
0.0583528172028847,0
0.0584845391378799,0
0.0586162610728752,0
0.0587479830078704,0
0.0588797049428656,0
0.0590114268778608,0
0.0591431488128561,0
