Time_s,Voltage_mV
0,0
5.27878587924777e-05,0
0.000105575717584955,0
0.000158363576377433,0
0.000211151435169911,0
0.000263939293962389,0
0.000316727152754866,0
0.000369515011547344,0
0.000422302870339822,0
0.0004750907291323,0
0.000527878587924777,0
0.000580666446717255,0
0.000633454305509733,0
0.000686242164302211,0
0.000739030023094688,0
0.000791817881887166,0
0.000844605740679644,0
0.000897393599472121,0
0.000950181458264599,0
0.00100296931705708,0
0.00105575717584955,0
0.00110854503464203,0
0.00116133289343451,0
0.00121412075222699,0
0.00126690861101947,0
0.00131969646981194,0
0.00137248432860442,0
0.0014252721873969,0
0.00147806004618938,0
0.00153084790498185,0
0.00158363576377433,0
0.00163642362256681,0
0.00168921148135929,0
0.00174199934015177,0
0.00179478719894424,0
0.00184757505773672,0
0.0019003629165292,0
0.00195315077532168,0
0.00200593863411415,0
0.00205872649290663,0
0.00211151435169911,0
0.00216430221049159,0
0.00221709006928406,0
0.00226987792807654,0
0.00232266578686902,0
0.0023754536456615,0
0.00242824150445398,0
0.00248102936324645,0
0.00253381722203893,0
0.00258660508083141,0
0.00263939293962389,0
0.00269218079841636,0
0.00274496865720884,0
0.00279775651600132,0
0.0028505443747938,0
0.00290333223358628,0
0.00295612009237875,0
0.00300890795117123,0
0.00306169580996371,0
0.00311448366875619,0
0.00316727152754866,0
0.00322005938634114,0
0.00327284724513362,0
0.0033256351039261,0
0.00337842296271857,0
0.00343121082151105,0
0.00348399868030353,0
0.00353678653909601,0
0.00358957439788849,0
0.00364236225668096,0
0.00369515011547344,0
0.00374793797426592,0
0.0038007258330584,0
0.00385351369185087,0
0.00390630155064335,0
0.00395908940943583,0
0.00401187726822831,0
0.00406466512702078,0
0.00411745298581326,0
0.00417024084460574,0
0.00422302870339822,0
0.0042758165621907,0
0.00432860442098317,0
0.00438139227977565,0
0.00443418013856813,0
0.00448696799736061,0
0.00453975585615308,0
0.00459254371494556,0
0.00464533157373804,0
0.00469811943253052,0
0.004750907291323,0
0.00480369515011547,0
0.00485648300890795,0
0.00490927086770043,0
0.00496205872649291,0
0.00501484658528538,0
0.00506763444407786,0
0.00512042230287034,0
0.00517321016166282,0
0.0052259980204553,0
0.00527878587924777,0
0.00533157373804025,0
0.00538436159683273,0
0.00543714945562521,0
0.00548993731441768,0
0.00554272517321016,0
0.00559551303200264,0
0.00564830089079512,0
0.0057010887495876,0
0.00575387660838007,0
0.00580666446717255,0
0.00585945232596503,0
0.00591224018475751,0
0.00596502804354998,0
0.00601781590234246,0
0.00607060376113494,0
0.00612339161992742,0
0.00617617947871989,0
0.00622896733751237,0
0.00628175519630485,0
0.00633454305509733,0
0.00638733091388981,0
0.00644011877268228,0
0.00649290663147476,0
0.00654569449026724,0
0.00659848234905972,0
0.00665127020785219,0
0.00670405806664467,0
0.00675684592543715,0
0.00680963378422963,0
0.0068624216430221,0
0.00691520950181458,0
0.00696799736060706,0
0.00702078521939954,0
0.00707357307819202,0
0.00712636093698449,0
0.00717914879577697,0
0.00723193665456945,0
0.00728472451336193,0
0.0073375123721544,0
0.00739030023094688,0
0.00744308808973936,0
0.00749587594853184,0
0.00754866380732432,0
0.00760145166611679,0
0.00765423952490927,0
0.00770702738370175,0
0.00775981524249423,0
0.0078126031012867,0
0.00786539096007918,0
0.00791817881887166,0
0.00797096667766414,0
0.00802375453645661,0
0.00807654239524909,0
0.00812933025404157,0
0.00818211811283405,0
0.00823490597162653,0
0.008287693830419,0
0.00834048168921148,0
0.00839326954800396,0
0.00844605740679644,0
0.00849884526558892,0
0.00855163312438139,0
0.00860442098317387,0
0.00865720884196635,0
0.00870999670075883,0
0.0087627845595513,0
0.00881557241834378,0
0.00886836027713626,0
0.00892114813592874,0
0.00897393599472121,0
0.00902672385351369,0
0.00907951171230617,0
0.00913229957109865,0
0.00918508742989112,0
0.0092378752886836,0
0.00929066314747608,0
0.00934345100626856,0
0.00939623886506104,0
0.00944902672385351,0
0.00950181458264599,0
0.00955460244143847,0
0.00960739030023095,0
0.00966017815902342,0
0.0097129660178159,0
0.00976575387660838,0
0.00981854173540086,0
0.00987132959419334,0
0.00992411745298581,0
0.00997690531177829,0
0.0100296931705708,0
0.0100824810293632,0
0.0101352688881557,0
0.0101880567469482,0
0.0102408446057407,0
0.0102936324645332,0
0.0103464203233256,0
0.0103992081821181,0
0.0104519960409106,0
0.0105047838997031,0
0.0105575717584955,0
0.010610359617288,0
0.0106631474760805,0
0.010715935334873,0
0.0107687231936655,0
0.0108215110524579,0
0.0108742989112504,0
0.0109270867700429,0
0.0109798746288354,0
0.0110326624876278,0
0.0110854503464203,0
0.0111382382052128,0
0.0111910260640053,0
0.0112438139227978,0
0.0112966017815902,0
0.0113493896403827,0
0.0114021774991752,0
0.0114549653579677,0
0.0115077532167601,0
0.0115605410755526,0
0.0116133289343451,0
0.0116661167931376,0
0.0117189046519301,0
0.0117716925107225,0
0.011824480369515,0
0.0118772682283075,0
0.0119300560871,0
0.0119828439458924,0
0.0120356318046849,0
0.0120884196634774,0
0.0121412075222699,0
0.0121939953810624,0
0.0122467832398548,0
0.0122995710986473,0
0.0123523589574398,0
0.0124051468162323,0
0.0124579346750247,0
0.0125107225338172,0
0.0125635103926097,0
0.0126162982514022,0
0.0126690861101947,0
0.0127218739689871,0
0.0127746618277796,0
0.0128274496865721,0
0.0128802375453646,0
0.012933025404157,0
0.0129858132629495,0
0.013038601121742,0
0.0130913889805345,0
