Time_s,Voltage_mV
0,0
4.0000400004e-05,0
8.00008000080001e-05,0
0.000120001200012,0
0.000160001600016,0
0.00020000200002,0
0.000240002400024,0
0.000280002800028,0
0.000320003200032,0
0.000360003600036,0
0.00040000400004,0
0.000440004400044,0
0.000480004800048,0
0.000520005200052,0
0.000560005600056001,0
0.000600006000060001,0
0.000640006400064001,0
0.000680006800068001,0
0.000720007200072001,0
0.000760007600076001,0
0.000800008000080001,0
0.000840008400084001,0
0.000880008800088001,0
0.000920009200092001,0
0.000960009600096001,0
0.0010000100001,0
0.001040010400104,0
0.001080010800108,0
0.001120011200112,0
0.001160011600116,0
0.00120001200012,0
0.001240012400124,0
0.001280012800128,0
0.001320013200132,0
0.001360013600136,0
0.00140001400014,0
0.001440014400144,0
0.001480014800148,0
0.001520015200152,0
0.001560015600156,0
0.00160001600016,0
0.001640016400164,0
0.001680016800168,0
0.001720017200172,0
0.001760017600176,0
0.00180001800018,0
0.001840018400184,0
0.001880018800188,0
0.001920019200192,0
0.001960019600196,0
0.0020000200002,0
0.002040020400204,0
0.002080020800208,0
0.002120021200212,0
0.002160021600216,0
0.00220002200022,0
0.002240022400224,0
0.002280022800228,0
0.002320023200232,0
0.002360023600236,0
0.00240002400024,0
0.002440024400244,0
0.002480024800248,0
0.002520025200252,0
0.002560025600256,0
0.00260002600026,0
0.002640026400264,0
0.002680026800268,0
0.002720027200272,0
0.002760027600276,0
0.00280002800028,0
0.002840028400284,0
0.002880028800288,0
0.002920029200292,0
0.002960029600296,0
0.0030000300003,0
0.003040030400304,0
0.003080030800308,0
0.003120031200312,0
0.003160031600316,0
0.00320003200032,0
0.003240032400324,0
0.003280032800328,0
0.003320033200332,0
0.003360033600336,0
0.00340003400034,0
0.003440034400344,0
0.003480034800348,0
0.003520035200352,0
0.003560035600356,0
0.00360003600036,0
0.003640036400364,0
0.003680036800368,0
0.003720037200372,0
0.003760037600376,0
0.00380003800038,0
0.003840038400384,0
0.003880038800388,0
0.003920039200392,0
0.003960039600396,0
0.0040000400004,0
0.004040040400404,0
0.004080040800408,0
0.004120041200412,0
0.004160041600416,0
0.00420004200042,0
0.004240042400424,0
0.004280042800428,0
0.004320043200432,0
0.004360043600436,0
0.00440004400044,0
0.004440044400444,0
0.004480044800448,0
0.004520045200452,0
0.004560045600456,0
0.00460004600046,0
0.004640046400464,0
0.004680046800468,0
0.00472004720047201,0
0.004760047600476,0
0.00480004800048,0
0.004840048400484,0
0.004880048800488,0
0.00492004920049201,0
0.004960049600496,0
0.00500005000050001,0
0.005040050400504,0
0.00508005080050801,0
0.00512005120051201,0
0.00516005160051601,0
0.00520005200052001,0
0.005240052400524,0
0.00528005280052801,0
0.005320053200532,0
0.00536005360053601,0
0.00540005400054001,0
0.00544005440054401,0
0.00548005480054801,0
0.00552005520055201,0
0.00556005560055601,0
0.00560005600056001,0
0.00564005640056401,0
0.00568005680056801,0
0.00572005720057201,0
0.00576005760057601,0
0.00580005800058001,0
0.00584005840058401,0
0.00588005880058801,0
0.00592005920059201,0
0.00596005960059601,0
0.00600006000060001,0
0.00604006040060401,0
0.00608006080060801,0
0.00612006120061201,0
0.00616006160061601,0
0.00620006200062001,0
0.00624006240062401,0
0.00628006280062801,0
0.00632006320063201,0
0.00636006360063601,0
0.00640006400064001,0
0.00644006440064401,0
0.00648006480064801,0
0.00652006520065201,0
0.00656006560065601,0
0.00660006600066001,0
0.00664006640066401,0
0.00668006680066801,0
0.00672006720067201,0
0.00676006760067601,0
0.00680006800068001,0
0.00684006840068401,0
0.00688006880068801,0
0.00692006920069201,0
0.00696006960069601,0
0.00700007000070001,0
0.00704007040070401,0
0.00708007080070801,0
0.00712007120071201,0
0.00716007160071601,0
0.00720007200072001,0
0.00724007240072401,0
0.00728007280072801,0
0.00732007320073201,0
0.00736007360073601,0
0.00740007400074001,0
0.00744007440074401,0
0.00748007480074801,0
0.00752007520075201,0
0.00756007560075601,0
0.00760007600076001,0
0.00764007640076401,0
0.00768007680076801,0
0.00772007720077201,0
0.00776007760077601,0
0.00780007800078001,0
0.00784007840078401,0
0.00788007880078801,0
0.00792007920079201,0
0.00796007960079601,0
0.00800008000080001,0
0.00804008040080401,0
0.00808008080080801,0
0.00812008120081201,0
0.00816008160081601,0
0.00820008200082001,0
